---
title: Clean up the jest setup file, which is run every test suite.
command: yarn jest --clearCache && node --expose-gc ./node_modules/.bin/jest --no-coverage --runInBand --logHeapUsage --slowTestThreshold=0
---
 
 PASS  src/core/Dropdowns/SearchDropdownWithTabs/__tests__/SearchDropdownWithTabs.test.tsx (17.483 s, 102 MB heap size)
 PASS  src/features/Settings/Repository/Permissions/ManageAccess/__tests__/ManageAccess.test.tsx (23.466 s, 150 MB heap size)
 PASS  src/features/Members/MembershipManager/components/__tests__/AccessibleRepositories.test.tsx (8.146 s, 183 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/__tests__/Repository.test.tsx (52.497 s, 268 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/ComparisonSection.test.tsx (3.56 s, 281 MB heap size)
 PASS  src/features/AIComparison/helpers/__tests__/combineFileLinesAndDiffs.test.ts (0.319 s, 267 MB heap size)
 PASS  src/components/RepositoryView/AIPage/AI/__tests__/AI.test.tsx (61.692 s, 229 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/MetricsFilterDropdown/components/__tests__/MetricsFilterSearchableList.test.tsx (16.05 s, 255 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/__tests__/FilesComparison.test.tsx (19.459 s, 216 MB heap size)
 PASS  src/features/Settings/User/Emails/__tests__/Emails.test.tsx (25.194 s, 214 MB heap size)
 PASS  src/core/Dropdowns/SearchableList/__tests__/SearchableList.test.tsx (8.648 s, 225 MB heap size)
 PASS  src/core/Auth/AuthGuard/__tests__/AuthGuard.test.tsx (1.461 s, 206 MB heap size)
 PASS  src/components/OrganizationView/Repositories/RepositoriesPage/__tests__/Repositories.test.tsx (23.298 s, 233 MB heap size)
 PASS  src/features/NewRMD/__tests__/NewRMD.test.tsx (4.664 s, 252 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ReviewsSubSection.test.tsx (4.65 s, 253 MB heap size)
 PASS  src/components/RepositoryView/ExperimentPage/Experiment/__tests__/Experiment.test.tsx (26.351 s, 215 MB heap size)
 PASS  src/features/Settings/Repository/Permissions/ManageAccess/components/__tests__/MembersList.test.tsx (6.235 s, 233 MB heap size)
 PASS  src/features/Settings/Repository/Permissions/ManageAccess/components/__tests__/AddPeopleDrawerAndModal.test.tsx (7.484 s, 254 MB heap size)
 PASS  src/core/MainNavSearchBar/__tests__/MainNavSearchBar.test.tsx (8.817 s, 194 MB heap size)
 PASS  src/features/Settings/User/Account/__tests__/Account.test.tsx (8.889 s, 207 MB heap size)
 PASS  src/features/Settings/Repository/General/containers/ChangeRepositoryNameSection/__tests__/ChangeRepositoryNameSection.test.tsx (6.127 s, 219 MB heap size)
 PASS  src/features/Members/MembersList/components/__tests__/InviteMemberModal.test.tsx (18.922 s, 209 MB heap size)
 PASS  src/core/Dropdowns/SingleSelectionDropdown/components/__tests__/ComboBoxDropdown.test.tsx (2.324 s, 217 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/FiltersSection.test.tsx (28.322 s, 230 MB heap size)
 PASS  src/features/ConfirmPasswordReset/__tests__/ConfirmPasswordReset.test.tsx (9.243 s, 244 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Experiments/__tests__/Experiments.test.tsx (27.882 s, 235 MB heap size)
 PASS  src/lib/apollo/links/unidentifiedErrorLoggerLink/loggers/__tests__/getGitReferenceComparedMetadataGeneralUnidentifiedErrorLogger.test.ts (0.443 s, 225 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/MetricsFilterDropdown.test.tsx (20.882 s, 221 MB heap size)
 PASS  src/lib/apollo/links/__tests__/unidentifiedErrorLoggerLink.test.ts (2.323 s, 231 MB heap size)
 PASS  src/components/RepositoryView/AIPage/AI/components/__tests__/FiltersSection.test.tsx (7.889 s, 248 MB heap size)
 PASS  src/core/NumberInput/__tests__/NumberInput.test.tsx (1.428 s, 217 MB heap size)
 PASS  src/core/Dropdowns/SingleSelectionDropdown/__tests__/SingleSelectionDropdown.test.tsx (4.007 s, 230 MB heap size)
 PASS  src/features/AIComparison/__tests__/AIComparison.test.tsx (22.805 s, 285 MB heap size)
 PASS  src/features/AIComparison/MetricsComparison/__tests__/MetricsComparison.test.tsx (8.665 s, 238 MB heap size)
 PASS  src/components/NavBar/components/__tests__/FloatingDesktopMenu.test.tsx (7.374 s, 227 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getMergeabilitySummary.test.ts (0.173 s, 216 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/FileCode.test.tsx (2.072 s, 238 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/ComparisonItem.test.tsx (4.722 s, 246 MB heap size)
 PASS  src/features/PullRequest/Changes/components/FileDiffsView/__tests__/FileDiffsView.test.tsx (3.141 s, 250 MB heap size)
 PASS  src/features/Commit/FileDiffsView/__tests__/FileDiffsView.test.tsx (3.604 s, 270 MB heap size)
 PASS  src/core/Dropdowns/SearchDropdownWithTabs/components/__tests__/SearchableList.test.tsx (2.484 s, 264 MB heap size)
 PASS  src/features/Register/components/__tests__/UsernameField.test.tsx (2.325 s, 280 MB heap size)
 PASS  src/components/OrganizationView/Datasets/DatasetsPage/__tests__/Datasets.test.tsx (14.432 s, 222 MB heap size)
 PASS  src/features/Members/MembershipManager/components/__tests__/AddRepositoryDrawer.test.tsx (3.754 s, 229 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/__tests__/PlotsComparison.test.tsx (6.277 s, 238 MB heap size)
 PASS  src/features/Register/__tests__/Register.test.tsx (4.616 s, 219 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/comparison.test.tsx (4.867 s, 267 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/helpers/__tests__/getReviewsStatus.test.ts (0.135 s, 248 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/containers/__tests__/FileItemComparisons.test.tsx (2.695 s, 245 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai/index.test.tsx (3.865 s, 239 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/__tests__/Models.test.tsx (12.735 s, 263 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Experiments/components/__tests__/FiltersSection.test.tsx (15.693 s, 250 MB heap size)
 PASS  src/core/Dropdowns/SearchDropdown/__tests__/SearchDropdown.test.tsx (5.674 s, 257 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Comparison/__tests__/Comparison.test.tsx (7.615 s, 288 MB heap size)
 PASS  src/components/RepositoryView/AIPage/Comparison/__tests__/Comparison.test.tsx (10.594 s, 268 MB heap size)
 PASS  src/components/RepositoryView/AIPage/Related/__tests__/Related.test.tsx (9.457 s, 287 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/components/__tests__/FileComparisonCard.test.tsx (1.852 s, 290 MB heap size)
 PASS  src/features/Settings/Organization/General/RenameOrganizationSection/components/__tests__/RenameOrganizationModal.test.tsx (3.552 s, 314 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/containers/__tests__/ComparisonItem.test.tsx (4.448 s, 346 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/__tests__/FiltersSection.test.tsx (10.657 s, 354 MB heap size)
 PASS  src/core/CopyButton/__tests__/CopyButton.test.tsx (1.515 s, 352 MB heap size)
 PASS  src/components/OrganizationView/Models/ModelsPage/components/MetricsFilterDropdown/components/__tests__/MetricInputField.test.tsx (7.426 s, 264 MB heap size)
 PASS  src/features/Settings/Repository/General/components/__tests__/ChangeRepositoryVisibilityModal.test.tsx (2.5 s, 275 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/CloneDropdown.test.tsx (3.269 s, 287 MB heap size)
 PASS  src/features/Settings/User/Account/components/__tests__/UsernameField.test.tsx (2.31 s, 299 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/components/__tests__/ModelTopologyComparisonCard.test.tsx (1.317 s, 303 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Experiments/components/__tests__/ExperimentCard.test.tsx (1.204 s, 245 MB heap size)
 PASS  src/features/Settings/Repository/General/containers/DeleteRepositorySection/__tests__/DeleteRepositorySection.test.tsx (3.443 s, 262 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai-experiments/comparison.test.tsx (4.893 s, 288 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/__tests__/MergeSection.test.tsx (1.113 s, 286 MB heap size)
 PASS  src/features/Settings/BillingAndPlans/AddSeats/__tests__/AddSeats.test.tsx (6.467 s, 257 MB heap size)
 PASS  src/features/AIComparison/FilesComparison/components/__tests__/FilesDropdown.test.tsx (5.551 s, 286 MB heap size)
 PASS  src/features/NewRMD/components/__tests__/NameTextField.test.tsx (1.989 s, 262 MB heap size)
 PASS  src/core/FoldersTreeView/__tests__/FoldersTreeView.test.tsx (1.87 s, 270 MB heap size)
 PASS  src/components/RepositoryView/AIPage/Related/components/__tests__/FiltersSection.test.tsx (5.394 s, 286 MB heap size)
 PASS  src/features/Settings/Organization/General/RenameOrganizationSection/components/__tests__/OrganizationNameField.test.tsx (2.349 s, 268 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Comparison/hooks/__tests__/useExperimentsOptions.test.ts (2.227 s, 276 MB heap size)
 PASS  src/features/PasswordReset/__tests__/PasswordReset.test.tsx (3.908 s, 281 MB heap size)
 PASS  src/features/Members/MembershipManager/components/__tests__/AssignRepositoryPermissionsModal.test.tsx (3.304 s, 307 MB heap size)
 PASS  src/core/Auth/__tests__/withAuthServerSideProps.test.ts (0.524 s, 304 MB heap size)
 PASS  src/core/Modal/__tests__/Modal.test.tsx (1.3 s, 224 MB heap size)
 PASS  src/lib/apollo/links/__tests__/errorLoggerLink.test.ts (0.934 s, 220 MB heap size)
 PASS  src/features/Settings/User/Account/components/__tests__/ChangeUsernameModal.test.tsx (3.323 s, 219 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/__tests__/ModelTopologyComparison.test.tsx (3.045 s, 237 MB heap size)
 PASS  src/features/Profile/__tests__/Profile.test.tsx (11.449 s, 256 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/CloneDropdown/components/__tests__/CloneMethodTabs.test.tsx (2.651 s, 239 MB heap size)
 PASS  src/features/PullRequest/__tests__/PullRequest.test.tsx (13.613 s, 252 MB heap size)
 PASS  src/features/AIComparison/ModelTopologyComparison/containers/__tests__/ComparisonSection.test.tsx (2.95 s, 284 MB heap size)
 PASS  src/components/NavBar/components/__tests__/FloatingMobileMenu.test.tsx (5.212 s, 243 MB heap size)
 PASS  src/components/RepositoryView/ExperimentPage/components/__tests__/SubHeader.test.tsx (1.113 s, 247 MB heap size)
 PASS  src/test/pages/[owner]/[repoType]/[repoName]/ai-experiments/index.test.tsx (2.904 s, 277 MB heap size)
 PASS  src/features/Settings/Repository/General/containers/DeleteRepositorySection/components/__tests__/DeleteRepositoryModal.test.tsx (2.128 s, 280 MB heap size)
 PASS  src/core/VersionControlData/ModelTopologyVersions/__tests__/ModelTopologyVersions.test.tsx (2.182 s, 308 MB heap size)
 PASS  src/lib/apollo/links/unidentifiedErrorLoggerLink/loggers/__tests__/getExperimentsPageUnidentifiedErrorLogger.test.ts (0.403 s, 222 MB heap size)
 PASS  src/features/Settings/Repository/General/containers/ChangeRepositoryNameSection/components/__tests__/ChangeRepositoryNameConfirmationModal.test.tsx (1.848 s, 237 MB heap size)
 PASS  src/features/Issues/__tests__/Issues.test.tsx (21.229 s, 238 MB heap size)
 PASS  src/core/VersionControlData/CodeDiffViewer/__tests__/CodeDiffViewer.test.tsx (5.082 s, 272 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Experiments/components/__tests__/UsersDropdown.test.tsx (6.529 s, 260 MB heap size)
 PASS  src/components/RepositoryView/RepositoryPage/components/__tests__/RepoFileExplorer.test.tsx (9.322 s, 285 MB heap size)
 PASS  src/components/RepositoryView/hooks/__tests__/usePlots.test.ts (1.213 s, 219 MB heap size)
 PASS  src/features/Settings/Repository/Permissions/ManageAccess/components/__tests__/ChangeRoleModal.test.tsx (2.954 s, 232 MB heap size)
 PASS  src/features/Login/__tests__/Login.test.tsx (5.014 s, 225 MB heap size)
 PASS  src/lib/apollo/links/unidentifiedErrorLoggerLink/loggers/__tests__/getExperimentsUnidentifiedErrorLogger.test.ts (0.397 s, 204 MB heap size)
 PASS  src/core/Header/__tests__/Header.test.tsx (1.657 s, 204 MB heap size)
 PASS  src/components/RepositoryView/ExperimentsPage/Experiments/components/__tests__/JobsDropdown.test.tsx (6.515 s, 227 MB heap size)
 PASS  src/features/FileDiffsContent/__tests__/FileDiffsContent.test.tsx (4.609 s, 273 MB heap size)
 PASS  src/features/Settings/Repository/Permissions/ManageAccess/components/__tests__/BulkRemoveAccessModal.test.tsx (1.455 s, 251 MB heap size)
 PASS  src/features/NewOrganization/components/__tests__/OrganizationNameField.test.tsx (2.176 s, 262 MB heap size)
 PASS  src/features/Settings/Organization/General/DeleteOrganizationSection/components/__tests__/DeleteOrganizationModal.test.tsx (4.733 s, 272 MB heap size)
 PASS  src/features/ActivityTimeline/__tests__/ActivityTimeline.test.tsx (0.842 s, 257 MB heap size)
 PASS  src/features/Members/MembershipManager/__tests__/MembershipManager.test.tsx (11.99 s, 289 MB heap size)
 PASS  src/features/PullRequest/Conversation/components/MergeSection/components/__tests__/ChecksSubSectionHeader.test.tsx (1.127 s, 237 MB heap size)
 PASS  src/lib/apollo/links/unidentifiedErrorLoggerLink/loggers/__tests__/getGitReferenceComparedMetadataUnidentifiedErrorLogger.test.ts (0.41 s, 209 MB heap size)
 PASS  src/features/AIComparison/hooks/__tests__/useFiltersReducer.test.ts (0.713 s, 210 MB heap size)
 PASS  src/features/Jobs/New/__tests__/New.test.tsx (28.855 s, 228 MB heap size)
 PASS  src/components/NavBar/__tests__/NavBar.test.tsx (10.54 s, 257 MB heap size)
 PASS  src/features/AIComparison/PlotsComparison/components/__tests__/PlotsDropdown.test.tsx (4.561 s, 306 MB heap size)
